word;Quality;Difficulty;NumOfMarks
курильщица;0;7;4
куртуазность;0;7;3
кускус;0;7;3
ламинари€;0;7;3
лапидарность;0;7;3
лейкоз;0;7;3
лесопромышленность;0;7;3
липид;0;7;3
лудильщик;0;7;3
марабу;0;7;3
мариец;0;7;3
междусобойчик;0;7;3
молибден;0;7;3
мол€р;0;7;3
монструозность;0;7;3
надоедливость;0;7;3
наитие;0;7;3
наплечник;0;7;3
напраслина;0;7;3
нахлебничество;0;7;3
невосприимчивость;0;7;3
неолит;0;7;3
неосведомлЄнность;0;7;3
непривычность;0;7;3
несоответствие;0;7;3
обесцвечивание;0;7;3
обесценивание;0;7;3
операбельность;0;7;3
оптоволокно;0;7;3
органза;0;7;3
осаживание;0;7;3
отходчивость;0;7;3
отчужденность;0;7;3
пантеизм;0;7;3
парогенератор;0;7;3
паства;0;7;3
пенокартон;0;7;3
первозданность;0;7;3
петроглиф;0;7;3
пируэт;0;7;3
поборник;0;7;3
подстрекатель;0;7;3
постыдность;0;7;3
предписание;0;7;3
пресс-волл;0;7;3
просфора;0;7;3
пуантилизм;0;7;3
пункци€;0;7;3
разрозненность;0;7;3
рафт;0;7;3
резонирование;0;7;3
ренегат;0;7;3
рецидив;0;7;3
самолЄтостроение;0;7;3
сводка;0;7;4
скандий;0;7;3
согл€датай;0;7;3
сребролюбец;0;7;3
стегозавр;0;7;3
стигма;0;7;3
такелаж;0;7;3
телеаппаратура;0;7;3
удилище;0;7;3
уринотерапи€;0;7;3
факелоносец;0;7;3
флЄр;0;7;3
фундаментальность;0;7;3
харти€;0;7;3
хиромант;0;7;3
цифровизаци€;0;7;3
чудотворство;0;7;3
чумка;0;7;3
чуни;0;7;3
чурчхела;0;7;3
чухонец;0;7;3
шансонетка;0;7;3
экспат;0;7;3
эллинизм;0;7;3
этруск;0;7;3
архаика;1;7;3
бастард;1;7;3
выпендрЄжник;1;7;3
гирос;1;7;3
йоготерапи€;1;7;3
кюветка;1;7;3
мультифора;1;7;3
нерд;1;7;3
подытог;1;7;3
рыбинспектор;1;7;3
черевички;1;7;3
чпокание;1;7;3
шагоход;1;7;3
шапкозакидательство;1;7;3
выворотень;2;7;3
диван-трансформер;2;7;3
диспенсер;2;7;3
падаван;2;7;3
позировка;2;7;3
соплежуй;2;7;3
анафора;0;7;3
атрибутика;0;7;3
балканизаци€;0;7;3
бартер;0;7;3
бесовство;0;7;3
беспризорность;0;7;3
брандспойт;0;7;3
бузотер;0;7;3
верлибр;0;7;3
взбалтывание;0;7;3
взрывник;0;7;3
взыскание;0;7;3
вкрапление;0;7;3
воеводство;0;7;3
вокализ;0;7;3
выверенность;0;7;3
герольд;0;7;3
гидроцефал;0;7;3
горечавка;0;7;3
девиаци€;0;7;3
дегидрирование;0;7;3
дереза;0;7;3
децимаци€;0;7;3
доморощенность;0;7;3
дуэнь€;0;7;3
евхаристи€;0;7;3
единогласие;0;7;3
ефрейтор;0;7;3
желтопузик;0;7;3
закром;0;7;3
заскорузлость;0;7;3
затуманивание;0;7;3
злокозненность;0;7;3
изобара;0;7;3
импресарио;0;7;3
инвариант;0;7;3
интенсивность;0;7;3
капилл€р;0;7;3
карамелизаци€;0;7;3
карпаччо;0;7;3
карст;0;7;3
коврижка;0;7;3
койко-место;0;7;3
колорирование;0;7;3
компарти€;0;7;3
коновал;0;7;3
контрафакт;0;7;3
конфигураци€;0;7;3
кровосток;0;7;3
купаж;0;7;3
курд;0;7;3
лаг;0;7;3
лазань€;0;7;3
легковесность;0;7;3
лит;0;7;3
люмен;0;7;3
мантикора;0;7;3
мистицизм;0;7;3
митохондри€;0;7;3
модификатор;0;7;3
нагромождение;0;7;3
необъ€тность;0;7;3
ново€з;0;7;3
обвевание;0;7;3
одиозность;0;7;3
остаточность;0;7;3
паразитирование;0;7;3
пертурбаци€;0;7;3
пищевик;0;7;3
подвода;0;7;3
подъесаул;0;7;3
полотЄр;0;7;3
поножовщина;0;7;3
прекурсор;0;7;3
приземистость;0;7;3
приземленность;0;7;3
продуктопровод;0;7;3
просоди€;0;7;3
протуберанец;0;7;3
размозжение;0;7;3
распасовщик;0;7;3
расстрига;0;7;3
растр;0;7;3
реинкарнаци€;0;7;3
рубака;0;7;3
скумбри€;0;7;3
сопричастность;0;7;3
сопромат;0;7;3
статут;0;7;3
стенание;0;7;3
стервец;0;7;3
строчок;0;7;3
субститут;0;7;3
суперпозици€;0;7;3
суспензи€;0;7;3
типизаци€;0;7;3
товарооборот;0;7;3
транспозици€;0;7;3
трубкозуб;0;7;3
упадочность;0;7;3
утайка;0;7;3
фарцовщик;0;7;3
флюс;0;7;3
фотоловушка;0;7;3
фотофиниш;0;7;3
франшиза;0;7;3
хормейстер;0;7;3
чаровница;0;7;3
частотомер;0;7;3
чинара;0;7;3
шершавость;0;7;3
штабель;0;7;3
эквивалентность;0;7;3
эпопе€;0;7;3
эстрагон;0;7;3
юрисконсульт;0;7;3
€дохимикат;0;7;3
билингвальность;1;7;3
захребетничество;1;7;3
касатик;1;7;3
кигуруми;1;7;3
марь€ж;1;7;3
мундеп;1;7;3
неде€ние;1;7;3
перепоступление;1;7;3
позЄмок;1;7;3
похвальба;1;7;3
раздаватель;1;7;3
разрешимость;1;7;3
сидрери€;1;7;3
тентакль;1;7;3
арт-хаус;2;7;3
блок-флейта;2;7;3
даровщина;2;7;3
каль€нщица;2;7;3
комплемент;2;7;3
конвульсии;2;7;3
метамфетамин;2;7;3
наукоемкость;2;7;3
попаданец;2;7;3
фибрил€ци€;2;7;3
абразив;0;7;3
авторитаризм;0;7;3
аминокислота;0;7;3
ангажированность;0;7;3
асфикси€;0;7;3
безнравственность;0;7;3
брахман;0;7;3
газотурбовоз;0;7;3
гандикап;0;7;3
гетман;0;7;3
гипертрофи€;0;7;3
глицини€;0;7;3
гремлин;0;7;3
гуж;0;7;3
демаркаци€;0;7;3
денатурат;0;7;3
евгеника;0;7;3
заморыш;0;7;3
идальго;0;7;3
ирригаци€;0;7;3
калибратор;0;7;3
коллаген;0;7;3
конвекци€;0;7;3
конклав;0;7;3
кривотолки;0;7;3
кронпринц;0;7;3
лесосплав;0;7;3
лоббист;0;7;3
люминесценци€;0;7;3
макраме;0;7;3
марево;0;7;3
медиевистика;0;7;3
межа;0;7;3
междуусобица;0;7;3
мейоз;0;7;3
мелиораци€;0;7;3
митоз;0;7;3
м€кина;0;7;3
настурци€;0;7;3
необдуманность;0;7;3
неуместность;0;7;3
нивелир;0;7;3
обмолвка;0;7;3
обусловленность;0;7;3
оканье;0;7;3
парафраз;0;7;3
пенька;0;7;3
переразложение;0;7;3
пиастр;0;7;3
пилатес;0;7;3
позиционирование;0;7;3
покатость;0;7;3
портьера;0;7;3
предначертанность;0;7;3
прыть;0;7;3
радиола;0;7;3
редактура;0;7;3
редукци€;0;7;3
рейсшина;0;7;3
ротозей;0;7;3
самоотверженность;0;7;3
свинчатка;0;7;3
сифилитик;0;7;3
скарлатина;0;7;3
станина;0;7;3
стигматизаци€;0;7;3
субтильность;0;7;3
тарталетка;0;7;3
телеметри€;0;7;3
тромбоцитоз;0;7;3
феод;0;7;3
флюоресценци€;0;7;3
фтизиатр;0;7;3
хаш;0;7;3
хронометраж;0;7;3
шафран;0;7;3
шпалера;0;7;3
шпангоут;0;7;3
эвристика;0;7;3
эмбарго;0;7;3
юродство;0;7;3
венесуэлец;1;7;3
вороника;1;7;3
гиперграф;1;7;3
изволение;1;7;3
какелон;1;7;3
катарец;1;7;3
клинч;1;7;3
курганец;1;7;3
лактометр;1;7;3
мерзавчик;1;7;3
парубок;1;7;3
позитрон;1;7;3
полуденница;1;7;3
порноактЄр;1;7;3
тупейщик;1;7;3
фитюлька;1;7;3
экстремум;1;7;3
базофил;2;7;3
бульбул€тор;2;7;3
волчатник;2;7;3
гендер;2;7;3
гитлерюгенд;2;7;3
друк;2;7;3
мисо-суп;2;7;3
осесимметричность;2;7;3
ухабистость;2;7;3
харассмент;2;7;3
шишкообразность;2;7;3
аккуратист;0;7;3
аксон;0;7;3
асимптотика;0;7;3
африкаанс;0;7;3
барчук;0;7;3
благопристойность;0;7;3
бланширование;0;7;3
болонь€;0;7;3
бронзатор;0;7;3
брутализм;0;7;3
венценосец;0;7;3
вокалоид;0;7;3
вольготность;0;7;3
волюнтаризм;0;7;3
выколотка;0;7;3
гельминт;0;7;3
гликеми€;0;7;3
дагерротип;0;7;3
джерси;0;7;3
диалектика;0;7;3
драндулет;0;7;3
др€зги;0;7;3
душегрейка;0;7;3
дюбель;0;7;3
ерундопель;0;7;3
живучесть;0;7;3
завуалированность;0;7;3
закоренелость;0;7;3
излука;0;7;3
изобличение;0;7;3
изолини€;0;7;3
иммунологи€;0;7;3
камеристка;0;7;3
капеллан;0;7;3
кода;0;7;3
колонтитул;0;7;3
кольцевание;0;7;3
конвенци€;0;7;3
контрромантизм;0;7;3
кооператор;0;7;3
крачка;0;7;3
кривошип;0;7;3
кронштейн;0;7;3
кусудама;0;7;3
куть€;0;7;3
лейтмотив;0;7;3
лихоимство;0;7;3
мазанка;0;7;3
метеозонд;0;7;3
моногород;0;7;3
моцион;0;7;3
мочевина;0;7;3
м€сопуст;0;7;3
наушничество;0;7;3
неоспоримость;0;7;3
неприка€нность;0;7;3
неуправл€емость;0;7;3
обсесси€;0;7;3
окоЄм;0;7;3
околодок;0;7;3
омбре;0;7;3
омнибус;0;7;3
ортогонализаци€;0;7;3
ортоцентр;0;7;3
осадконакопление;0;7;3
оскудение;0;7;3
оториноларингологи€;0;7;3
пальпирование;0;7;3
панлогизм;0;7;3
пари€;0;7;3
переуступка;0;7;3
писанка;0;7;3
полиамори€;0;7;3
помазанник;0;7;3
превосходительство;0;7;3
предопределЄнность;0;7;3
преференци€;0;7;3
прихвостень;0;7;3
пронырливость;0;7;3
псоглавец;0;7;3
рекламаци€;0;7;3
рений;0;7;3
рифмоплет;0;7;3
рукоприкладство;0;7;3
рутений;0;7;3
седан;0;7;3
синдикат;0;7;3
скважность;0;7;3
сластолюбец;0;7;3
слинг;0;7;3
стихосложение;0;7;3
столпник;0;7;3
стрингер;0;7;3
ст€жательство;0;7;3
суверен;0;7;3
сумасбродство;0;7;3
существенность;0;7;3
сферичность;0;7;3
сценичность;0;7;3
сыктывкарец;0;7;3
табуирование;0;7;3
тлен;0;7;3
триоль;0;7;3
фаска;0;7;3
фаэтон;0;7;3
флеболог;0;7;3
фотолиз;0;7;3
хатка;0;7;4
хитросплетение;0;7;3
цирконий;0;7;3
чакра;0;7;3
членовредительство;0;7;3
чопорность;0;7;3
эвкалипт;0;7;3
эксгумаци€;0;7;3
эластичность;0;7;3
безнадзорность;1;7;3
блистательность;1;7;3
инфокоммуникаци€;1;7;3
каф;1;7;3
пучность;1;7;3
стендап-комик;1;7;3
стр€пчий;1;7;3
телетрап;1;7;3
унавоженность;1;7;3
фланец;1;7;3
хлебосольность;1;7;3
христопродавец;1;7;3
хромоножка;1;7;3
выгодоприобретатель;2;7;3
парод;2;7;3
похохатывание;2;7;3
акупунктура;0;7;3
бандурист;0;7;3
барабашка;0;7;3
бо€рышник;0;7;3
брод€жничество;0;7;3
буженина;0;7;3
вальдшнеп;0;7;3
вызволение;0;7;3
вышколенность;0;7;3
глюкометр;0;7;3
догматик;0;7;3
изюбрь;0;7;3
импичмент;0;7;3
кильватер;0;7;3
кристаллографи€;0;7;3
меланж;0;7;3
обратимость;0;7;3
осознанность;0;7;3
пасквиль;0;7;3
подшлемник;0;7;3
попустительство;0;7;3
приживальщик;0;7;3
провизор;0;7;3
систола;0;7;3
сычуг;0;7;3
темпера;0;7;3
транзакци€;0;7;3
трансгуманизм;0;7;3
упование;0;7;3
уподобление;0;7;3
фертильность;0;7;3
формалин;0;7;3
фракци€;0;7;3
шарикоподшипник;0;7;3
юмореска;0;7;3
атомоград;1;7;3
фарт;1;7;3
фриз;1;7;3
фонендоскоп;2;7;3
адвокатура;0;7;3
актуальность;0;7;3
апокриф;0;7;3
барий;0;7;3
бомонд;0;7;3
бутафор;0;7;3
властитель;0;7;3
гиацинт;0;7;3
дефиници€;0;7;3
дислекси€;0;7;3
драп;0;7;3
магнетизм;0;7;3
маньчжур;0;7;3
охлократи€;0;7;3
посвист;0;7;3
праведность;0;7;3
протоиерей;0;7;3
пустобрЄх;0;7;3
реле;0;7;3
скетч;0;7;3
скученность;0;7;3
славословие;0;7;3
соитие;0;7;3
транспонирование;0;7;3
трансформаци€;0;7;3
уникум;0;7;3
хоромы;0;7;3
импортозамещение;1;7;3
нуар;1;7;3
оголтелость;1;7;3
причиндал;1;7;3
боке;2;7;3
актуарий;0;7;3
бивак;0;7;3
бромид;0;7;3
гегемон;0;7;3
диполь;0;7;3
дискант;0;7;3
ионосфера;0;7;3
каракурт;0;7;3
краснобай;0;7;3
крепостничество;0;7;3
кутерьма;0;7;4
линчеватель;0;7;3
манишка;0;7;3
мастодонт;0;7;3
нерестилище;0;7;3
номенклатура;0;7;3
обломовщина;0;7;3
омела;0;7;3
осмос;0;7;3
отребье;0;7;3
паранормальность;0;7;3
пелерина;0;7;3
перев€зь;0;7;3
притвор;0;7;3
прогиб;0;7;3
проз€бание;0;7;3
репатриаци€;0;7;3
сатирик;0;7;4
слалом;0;7;4
стапель;0;7;3
сульфат;0;7;3
тигель;0;7;3
троцкизм;0;7;3
фетишизм;0;7;3
фуфло;0;7;3
халтура;0;7;3
чванливость;0;7;3
шекель;0;7;3
шл€х;0;7;3
экстремист;0;7;3
эллипсоид;0;7;3
эскадра;0;7;3
эхолокаци€;0;7;3
барбитурат;1;7;3
вероотступник;1;7;3
детдомовец;1;7;3
капризул€;1;7;3
кулуары;1;7;3
траст;1;7;3
шпалорезка;1;7;3
бабайка;2;7;3
влагозаборник;2;7;3
кюфта;2;7;3
полупантограф;2;7;3
агар-агар;0;7;3
ампула;0;7;3
байронизм;0;7;3
балаболка;0;7;3
бандформирование;0;7;3
благолепие;0;7;3
блеклость;0;7;3
вира;0;7;3
вьюшка;0;7;3
гидропривод;0;7;3
дактилоскопи€;0;7;3
дезинформаци€;0;7;3
депопул€ци€;0;7;3
дожитие;0;7;3
жбан;0;7;3
закрепощение;0;7;3
иконоборец;0;7;3
каббалистика;0;7;3
камнеломка;0;7;3
камчадал;0;7;3
кобзарь;0;7;3
контр-адмирал;0;7;3
ксЄндз;0;7;3
кустарность;0;7;3
мачизм;0;7;3
мздоимство;0;7;3
молодчик;0;7;3
мультимиллионер;0;7;3
несессер;0;7;3
охальник;0;7;3
падалица;0;7;3
пикировка;0;7;3
раскардаш;0;7;3
сводник;0;7;3
скерцо;0;7;3
скирда;0;7;3
слюда;0;7;3
смоковница;0;7;3
спелеологи€;0;7;3
сукровица;0;7;3
тачанка;0;7;3
томагавк;0;7;3
уйгур;0;7;3
усмирение;0;7;4
фенхель;0;7;3
филогенез;0;7;3
экспликаци€;0;7;3
бронхоскоп;1;7;3
кредиторша;1;7;3
маркитантка;1;7;3
закрылки;2;7;3
агитка;0;7;3
анестетик;0;7;3
арамеец;0;7;3
атомоход;0;7;3
белошвейка;0;7;3
божба;0;7;3
бондаж;0;7;3
бурун;0;7;3
буферизаци€;0;7;3
взгорье;0;7;3
вопрошение;0;7;3
вощение;0;7;3
громогласность;0;7;3
гугол;0;7;3
двухходовка;0;7;3
демилитаризаци€;0;7;3
диптих;0;7;3
добродетельность;0;7;3
дриада;0;7;3
дровни;0;7;3
дурЄха;0;7;3
живчик;0;7;3
закомплексованность;0;7;3
иерей;0;7;3
ирригатор;0;7;3
каверзность;0;7;3
кодировщик;0;7;3
кодификаци€;0;7;3
колоритность;0;7;3
колумнист;0;7;3
коммутатор;0;7;3
маммолог;0;7;3
метаморфоз;0;7;3
мироощущение;0;7;3
мнемоника;0;7;3
модальность;0;7;3
модернизм;0;7;3
мотивировка;0;7;3
наслоение;0;7;3
немочь;0;7;3
непревзойденность;0;7;3
неуживчивость;0;7;3
неу€звимость;0;7;3
ничтожность;0;7;3
околоточный;0;7;3
осеменение;0;7;3
ослушник;0;7;3
отлагательство;0;7;3
отсвет;0;7;3
парапланеристка;0;7;3
первообразна€;0;7;3
переопределение;0;7;3
печенег;0;7;3
пиетет;0;7;3
плутократи€;0;7;3
помазание;0;7;3
поэтика;0;7;3
принимание;0;7;3
приработок;0;7;3
разв€зность;0;7;3
ратификаци€;0;7;3
самиздат;0;7;3
самоедство;0;7;3
севооборот;0;7;3
скорострельность;0;7;3
слюноотсос;0;7;3
сметливость;0;7;3
сн€тие;0;7;4
солеварение;0;7;3
соционика;0;7;3
социум;0;7;3
специфика;0;7;3
сходни;0;7;3
тантра;0;7;3
тосканец;0;7;3
трактирщик;0;7;3
триединство;0;7;3
триппер;0;7;3
турнепс;0;7;3
усво€емость;0;7;3
успеваемость;0;7;3
ухищрение;0;7;3
хл€стик;0;7;3
центурион;0;7;3
цепень;0;7;3
шкодник;0;7;3
шушуканье;0;7;3
экранирование;0;7;3
каббала;1;7;3
ксива;1;7;3
мундиаль;1;7;3
осеменитель;1;7;3
очковтирательство;1;7;3
полномочи€;1;7;3
прозаизм;1;7;3
пуст€ковина;1;7;3
скал€ри€;1;7;3
типографика;1;7;3
узловатость;1;7;3
членистоногое;1;7;3
вериги;2;7;3
вок;2;7;3
вуду;2;7;3
оглашенный;2;7;3
акцентирование;0;7;3
антивещество;0;7;3
вещунь€;0;7;3
вместительность;0;7;3
водоизмещение;0;7;3
высокопарность;0;7;3
высокопревосходительство;0;7;3
гиперкоррекци€;0;7;3
дегенерат;0;7;3
денарий;0;7;3
динамометр;0;7;3
дискретность;0;7;3
дуракавал€ние;0;7;3
желторотик;0;7;3
живорождение;0;7;3
инвестирование;0;7;3
ихтиандр;0;7;3
кинетика;0;7;3
конъюнктура;0;7;3
крохоборство;0;7;3
лесотундра;0;7;3
лобио;0;7;3
мегалит;0;7;3
микрофлора;0;7;3
наложение;0;7;4
неглиже;0;7;3
обеспечение;0;7;3
ободранец;0;7;3
опломбирование;0;7;3
отзвук;0;7;3
палочник;0;7;3
пампасы;0;7;3
перевооружение;0;7;3
перфоманс;0;7;3
прикидка;0;7;3
пробой;0;7;3
профан;0;7;3
рангоут;0;7;3
ремонтер;0;7;3
репс;0;7;3
рифление;0;7;3
рогулька;0;7;3
саботажник;0;7;3
самопересечение;0;7;3
свершение;0;7;3
свойственник;0;7;3
синхронистка;0;7;3
сланец;0;7;3
соборование;0;7;3
стило;0;7;3
умалишенный;0;7;3
цаца;0;7;3
челюскинец;0;7;3
шаланда;0;7;3
экраноплан;0;7;3
охранка;1;7;3
сметанник;1;7;3
вседержитель;2;7;3
епитемь€;2;7;3
лесозаготовка;2;7;3
странствователь;2;7;3
абсорбент;0;7;3
аранжировка;0;7;3
безубыточность;0;7;3
блицкриг;0;7;3
ватерпас;0;7;3
видообразование;0;7;3
вкусовщина;0;7;3
гайдук;0;7;3
деноминаци€;0;7;3
дискографи€;0;7;3
жожоба;0;7;3
затхлость;0;7;3
кивер;0;7;3
конвектор;0;7;3
манто;0;7;4
мелиоратор;0;7;3
мордвин;0;7;3
нецелесообразность;0;7;3
ноосфера;0;7;3
параболоид;0;7;3
первообраз;0;7;3
позитивизм;0;7;3
представительность;0;7;3
пыж;0;7;3
растушевка;0;7;3
томограф;0;7;3
узурпатор;0;7;3
фармаколог;0;7;3
физиогномика;0;7;3
фреон;0;7;3
фукси€;0;7;3
шельмец;0;7;3
эргономика;0;7;3
булеми€;1;7;3
бурак;1;7;3
катала;1;7;3
косма;1;7;3
лапшерезка;1;7;4
микрокредит;1;7;3
оолонг;1;7;3
приблуда;1;7;3
рассинхронизаци€;1;7;3
энциклопедизм;1;7;3
фридайвинг;2;7;3
абсорбци€;0;7;4
антропоморфность;0;7;4
апертура;0;7;4
апостиль;0;7;4
гальюн;0;7;5
горбыль;0;7;4
госпитальер;0;7;4
катар;0;7;4
коллизи€;0;7;4
корунд;0;7;4
креационизм;0;7;4
мицелий;0;7;4
нелепость;0;7;6
ознаменование;0;7;4
оселок;0;7;4
плебисцит;0;7;4
плебс;0;7;4
полуштоф;0;7;4
поползновение;0;7;5
просвира;0;7;4
сердолик;0;7;5
скипидар;0;7;5
софистика;0;7;4
спектрометр;0;7;4
статность;0;7;4
триумфатор;0;7;5
турель;0;7;4
фанфарон;0;7;4
шантрапа;0;7;4
л€псус;1;7;4
патернализм;1;7;4
пилон;1;7;4
фермион;1;7;4
эскарготьерка;1;7;4
бальса;2;7;4
секанс;2;7;4
вольница;0;7;4
жимолость;0;7;4
самосожжение;0;7;4
супрематизм;0;7;4
абстрагирование;0;8;3
абьюзер;0;8;3
амуници€;0;8;3
антагонизм;0;8;3
античастица;0;8;3
антропоморфизм;0;8;3
антропоцентризм;0;8;3
бактериофаг;0;8;3
батник;0;8;3
безыскусственность;0;8;3
бронтозавр;0;8;3
бутлегер;0;8;3
вешка;0;8;3
водоотведение;0;8;3
водоотделитель;0;8;3
воздухоплаватель;0;8;3
гегемони€;0;8;3
гиперболизаци€;0;8;3
дебаркадер;0;8;3
джут;0;8;3
диалектолог;0;8;3
дорама;0;8;3
жук-носорог;0;8;3
зарок;0;8;3
зар€нка;0;8;3
заумь;0;8;3
зачин;0;8;3
изничтожение;0;8;3
историографи€;0;8;3
карамбола;0;8;3
кастомизаци€;0;8;3
кворум;0;8;3
кирасир;0;8;3
кифара;0;8;3
кн€жич;0;8;3
коагул€ци€;0;8;3
кольраби;0;8;3
командарм;0;8;3
компакт;0;8;4
конструктивизм;0;8;3
контент-менеджер;0;8;3
кост€нка;0;8;3
кривотолк;0;8;3
крючкотворство;0;8;3
ланцетник;0;8;3
лексикографи€;0;8;3
литота;0;8;3
льнозавод;0;8;3
майоран;0;8;3
междисциплинарность;0;8;3
меченосец;0;8;3
микропроцессор;0;8;3
минога;0;8;3
могул;0;8;3
мойва;0;8;3
нерка;0;8;3
несообразность;0;8;3
никчемность;0;8;3
овердрафт;0;8;3
околпачивание;0;8;3
палаш;0;8;3
панегирик;0;8;3
патронат;0;8;3
пиит;0;8;3
плаксивость;0;8;3
полиэдр;0;8;3
порывистость;0;8;3
потрава;0;8;3
примитивизм;0;8;3
прогорклость;0;8;3
разъединитель;0;8;3
рака;0;8;3
ризница;0;8;3
сифилис;0;8;3
скелетонист;0;8;3
смертоубийство;0;8;3
сомнамбулизм;0;8;3
соте;0;8;3
спецификаци€;0;8;3
стеклоочиститель;0;8;3
столоначальник;0;8;3
сторица;0;8;3
струп;0;8;3
темпераментность;0;8;3
тихоходка;0;8;3
троллей;0;8;3
трюкачество;0;8;3
тщедушность;0;8;3
улюлюкание;0;8;3
улюлюканье;0;8;3
филворд;0;8;3
фронтир;0;8;3
фунчоза;0;8;3
ханука;0;8;3
хариус;0;8;3
хмели-сунели;0;8;3
цианид;0;8;3
цуцик;0;8;3
чашник;0;8;3
чевапчичи;0;8;3
шеллак;0;8;3
шинок;0;8;3
экодук;0;8;3
экспанси€;0;8;3
эрзац;0;8;3
€мс;0;8;3
альвеола;1;8;3
андорранец;1;8;3
боготворение;1;8;3
голец;1;8;3
грузоподъЄмник;1;8;3
доха;1;8;3
зав€зь;1;8;3
зиц-председатель;1;8;3
мельтешн€;1;8;3
миллениал;1;8;3
новомосковец;1;8;3
одноактность;1;8;3
переделкинец;1;8;3
регул€ризаци€;1;8;3
руконожка;1;8;3
сари;1;8;3
стоицизм;1;8;3
тростн€нка;1;8;3
форумчанин;1;8;3
шушера;1;8;3
экоактивистка;1;8;3
кабелепровод;2;8;3
мулька;2;8;3
пескарик;2;8;3
правозащитница;2;8;3
рекет;2;8;3
сальмонелла;2;8;3
учитель-предметник;2;8;3
шн€га;2;8;3
авангардизм;0;8;3
агитпункт;0;8;3
агрегирование;0;8;3
арабеска;0;8;3
асинхронность;0;8;3
астериск;0;8;3
барабулька;0;8;3
бекар;0;8;3
бессребреник;0;8;3
бешамель;0;8;3
бипер;0;8;3
бриолин;0;8;3
гроссбух;0;8;3
грымза;0;8;3
диверсификаци€;0;8;3
диссоциаци€;0;8;3
долженствование;0;8;3
донник;0;8;3
дриблинг;0;8;3
заиленность;0;8;3
затруднительность;0;8;3
измышление;0;8;3
иммобилизаци€;0;8;3
инфернальность;0;8;3
искаженность;0;8;3
кичливость;0;8;3
клика;0;8;3
клиренс;0;8;3
конденсат;0;8;3
костница;0;8;3
лесосека;0;8;3
лихоимец;0;8;3
лорд-протектор;0;8;3
мальва;0;8;3
мантышница;0;8;3
метоними€;0;8;3
мультивибратор;0;8;3
муштра;0;8;3
непор€дочность;0;8;3
нивелировка;0;8;3
обволакивание;0;8;3
обмахивание;0;8;3
обрат;0;8;3
оглоед;0;8;3
оговор;0;8;3
окситоцин;0;8;3
оперуполномоченный;0;8;3
отточие;0;8;3
офорт;0;8;3
пенз€к;0;8;3
перистальтика;0;8;3
пил€стра;0;8;3
плакун-трава;0;8;3
подбой;0;8;3
предвестник;0;8;3
преследователь;0;8;3
притолока;0;8;3
раскоординаци€;0;8;3
рассудительность;0;8;3
ратование;0;8;3
рвач;0;8;3
ревю;0;8;3
резонЄр;0;8;3
рефракци€;0;8;3
рукоположение;0;8;3
сквалыга;0;8;3
сколопендра;0;8;3
стагфл€ци€;0;8;3
стоматит;0;8;3
суворовец;0;8;3
терменвокс;0;8;3
ткемали;0;8;3
толика;0;8;3
тропосфера;0;8;3
ферментаци€;0;8;3
фимиам;0;8;3
хинкали;0;8;3
хоругвь;0;8;3
хроматизм;0;8;3
часослов;0;8;3
чересполосица;0;8;3
шпунт;0;8;3
эзотерика;0;8;3
экзоскелет;0;8;3
электролит;0;8;3
держиморда;1;8;3
джем-сесси€;1;8;3
дрон;1;8;3
козлобородник;1;8;3
обоерукость;1;8;3
подловка;1;8;3
самар€нка;1;8;3
сводн€;1;8;3
трип-хоп;1;8;3
заиндевелость;2;8;3
лЄтчик-ас;2;8;3
младотурок;2;8;3
предромантик;2;8;3
пучеглазость;2;8;3
хрестоматийность;2;8;3
чуду;2;8;3
акроним;0;8;3
аллюр;0;8;3
аншлюз;0;8;3
апартеид;0;8;3
апломб;0;8;3
апноэ;0;8;3
арпеджио;0;8;3
барокамера;0;8;3
бурдюк;0;8;3
ваххабизм;0;8;3
вербена;0;8;3
виньетирование;0;8;3
волокуша;0;8;3
высокопреосв€щенство;0;8;3
гидрирование;0;8;3
гл€циологи€;0;8;3
диспозитив;0;8;3
доктрина;0;8;3
дутьЄ;0;8;3
интоксикаци€;0;8;3
ишеми€;0;8;3
катеноид;0;8;3
катехизис;0;8;3
коллинеарность;0;8;3
конденсатор;0;8;3
корвет;0;8;3
котильон;0;8;3
креп;0;8;3
курсистка;0;8;3
лиходей;0;8;3
модус;0;8;3
мюзле;0;8;3
нарколепси€;0;8;3
неоромантик;0;8;3
не€сыть;0;8;3
нонсенс;0;8;3
ойкумена;0;8;3
онтогенез;0;8;3
орегано;0;8;3
отваживание;0;8;3
палладий;0;8;3
паркур;0;8;3
паросочетание;0;8;3
патронташ;0;8;3
перигей;0;8;3
пикколо;0;8;3
пифос;0;8;3
плюгавость;0;8;3
полиморфизм;0;8;3
полюбовница;0;8;3
понукание;0;8;3
претенциозность;0;8;3
пройдоха;0;8;3
прокламаци€;0;8;3
противопоставление;0;8;3
пр€ха;0;8;3
разр€дник;0;8;3
рудознатец;0;8;3
рундук;0;8;3
свайка;0;8;3
симплекс;0;8;3
словоблудие;0;8;3
согласованность;0;8;3
сомалиец;0;8;3
спайка;0;8;3
спекание;0;8;3
сутана;0;8;3
сходимость;0;8;3
таксон;0;8;3
тангаж;0;8;3
тиснение;0;8;3
тори;0;8;3
трал;0;8;3
транзитивность;0;8;3
узилище;0;8;3
факторизаци€;0;8;3
фарс;0;8;4
фашина;0;8;3
филантроп;0;8;3
фланер;0;8;3
формализованность;0;8;3
